clave,nombre,apellido,puesto,jornada_contratada,sucursal,fecha,hora_inicio,hora_fin,minutos_descanso
T001-049,Jimena,Núñez Fuentes,Almacenista,48,Coapa,2026-07-24,12:30,21:00,30
T001-049,Jimena,Núñez Fuentes,Almacenista,48,Coapa,2026-07-25,12:30,21:00,30
T001-049,Jimena,Núñez Fuentes,Almacenista,48,Coapa,2026-07-26,12:30,21:00,30
T001-050,Lucía,Padilla Guzmán,Vendedor(a) de piso,48,Coapa,2026-07-20,12:30,21:00,30
T001-050,Lucía,Padilla Guzmán,Vendedor(a) de piso,48,Coapa,2026-07-21,12:30,21:00,30
T001-050,Lucía,Padilla Guzmán,Vendedor(a) de piso,48,Coapa,2026-07-22,12:30,21:00,30
T001-050,Lucía,Padilla Guzmán,Vendedor(a) de piso,48,Coapa,2026-07-24,12:30,21:00,30
T001-050,Lucía,Padilla Guzmán,Vendedor(a) de piso,48,Coapa,2026-07-25,12:30,21:00,30
T001-050,Lucía,Padilla Guzmán,Vendedor(a) de piso,48,Coapa,2026-07-26,12:30,21:00,30
T001-051,Jimena,Ríos Santiago,Vendedor(a) de piso,48,Coapa,2026-07-20,12:30,21:00,30
T001-051,Jimena,Ríos Santiago,Vendedor(a) de piso,48,Coapa,2026-07-21,12:30,21:00,30
T001-051,Jimena,Ríos Santiago,Vendedor(a) de piso,48,Coapa,2026-07-22,12:30,21:00,30
T001-051,Jimena,Ríos Santiago,Vendedor(a) de piso,48,Coapa,2026-07-23,12:30,21:00,30
T001-051,Jimena,Ríos Santiago,Vendedor(a) de piso,48,Coapa,2026-07-25,12:30,21:00,30
T001-051,Jimena,Ríos Santiago,Vendedor(a) de piso,48,Coapa,2026-07-26,12:30,21:00,30
T001-052,Juana,Olvera Salazar,Almacenista,24,Coapa,2026-07-20,09:00,15:00,0
T001-052,Juana,Olvera Salazar,Almacenista,24,Coapa,2026-07-21,09:00,15:00,0
T001-052,Juana,Olvera Salazar,Almacenista,24,Coapa,2026-07-25,09:00,15:00,0
T001-052,Juana,Olvera Salazar,Almacenista,24,Coapa,2026-07-26,09:00,15:00,0
T001-053,José,Ávila Escobar,Vendedor(a) de piso,48,Coapa,2026-07-20,09:00,17:30,30
T001-053,José,Ávila Escobar,Vendedor(a) de piso,48,Coapa,2026-07-21,09:00,17:30,30
T001-053,José,Ávila Escobar,Vendedor(a) de piso,48,Coapa,2026-07-22,09:00,17:30,30
T001-053,José,Ávila Escobar,Vendedor(a) de piso,48,Coapa,2026-07-24,09:00,17:30,30
T001-053,José,Ávila Escobar,Vendedor(a) de piso,48,Coapa,2026-07-25,09:00,17:30,30
T001-053,José,Ávila Escobar,Vendedor(a) de piso,48,Coapa,2026-07-26,09:00,17:30,30
T001-054,Estela,Valdez Chávez,Vendedor(a) de piso,24,Coapa,2026-07-20,09:00,15:00,0
T001-054,Estela,Valdez Chávez,Vendedor(a) de piso,24,Coapa,2026-07-24,09:00,15:00,0
T001-054,Estela,Valdez Chávez,Vendedor(a) de piso,24,Coapa,2026-07-25,09:00,15:00,0
T001-054,Estela,Valdez Chávez,Vendedor(a) de piso,24,Coapa,2026-07-26,09:00,15:00,0
T001-055,Sofía,Téllez Domínguez,Cajero(a),48,Coapa,2026-07-20,09:00,17:30,30
T001-055,Sofía,Téllez Domínguez,Cajero(a),48,Coapa,2026-07-21,09:00,17:30,30
T001-055,Sofía,Téllez Domínguez,Cajero(a),48,Coapa,2026-07-22,09:00,17:30,30
T001-055,Sofía,Téllez Domínguez,Cajero(a),48,Coapa,2026-07-23,09:00,17:30,30
T001-055,Sofía,Téllez Domínguez,Cajero(a),48,Coapa,2026-07-25,09:00,17:30,30
T001-055,Sofía,Téllez Domínguez,Cajero(a),48,Coapa,2026-07-26,09:00,17:30,30
T001-056,Rosa,Ramírez Ávila,Cajero(a),48,Coapa,2026-07-20,09:00,17:30,30
T001-056,Rosa,Ramírez Ávila,Cajero(a),48,Coapa,2026-07-21,09:00,17:30,30
T001-056,Rosa,Ramírez Ávila,Cajero(a),48,Coapa,2026-07-23,09:00,17:30,30
T001-056,Rosa,Ramírez Ávila,Cajero(a),48,Coapa,2026-07-24,09:00,17:30,30
T001-056,Rosa,Ramírez Ávila,Cajero(a),48,Coapa,2026-07-25,09:00,17:30,30
T001-056,Rosa,Ramírez Ávila,Cajero(a),48,Coapa,2026-07-26,09:00,17:30,30
T001-057,Andrea,Estrada Bautista,Almacenista,24,Coapa,2026-07-20,09:00,15:00,0
T001-057,Andrea,Estrada Bautista,Almacenista,24,Coapa,2026-07-21,09:00,15:00,0
T001-057,Andrea,Estrada Bautista,Almacenista,24,Coapa,2026-07-22,09:00,15:00,0
T001-057,Andrea,Estrada Bautista,Almacenista,24,Coapa,2026-07-25,09:00,15:00,0
T001-058,Rodrigo,Vázquez Cárdenas,Vendedor(a) de piso,48,Coapa,2026-07-20,12:30,21:00,30
T001-058,Rodrigo,Vázquez Cárdenas,Vendedor(a) de piso,48,Coapa,2026-07-21,12:30,21:00,30
T001-058,Rodrigo,Vázquez Cárdenas,Vendedor(a) de piso,48,Coapa,2026-07-22,12:30,21:00,30
T001-058,Rodrigo,Vázquez Cárdenas,Vendedor(a) de piso,48,Coapa,2026-07-24,12:30,21:00,30
T001-058,Rodrigo,Vázquez Cárdenas,Vendedor(a) de piso,48,Coapa,2026-07-25,12:30,21:00,30
T001-058,Rodrigo,Vázquez Cárdenas,Vendedor(a) de piso,48,Coapa,2026-07-26,12:30,21:00,30
T001-059,Óscar,Mendoza Pérez,Cajero(a),48,Coapa,2026-07-21,12:30,21:00,30
T001-059,Óscar,Mendoza Pérez,Cajero(a),48,Coapa,2026-07-22,12:30,21:00,30
T001-059,Óscar,Mendoza Pérez,Cajero(a),48,Coapa,2026-07-23,12:30,21:00,30
T001-059,Óscar,Mendoza Pérez,Cajero(a),48,Coapa,2026-07-24,12:30,21:00,30
T001-059,Óscar,Mendoza Pérez,Cajero(a),48,Coapa,2026-07-25,12:30,21:00,30
T001-059,Óscar,Mendoza Pérez,Cajero(a),48,Coapa,2026-07-26,12:30,21:00,30
T001-060,Lucía,Campos Molina,Vendedor(a) de piso,24,Coapa,2026-07-22,09:00,15:00,0
T001-060,Lucía,Campos Molina,Vendedor(a) de piso,24,Coapa,2026-07-23,09:00,15:00,0
T001-060,Lucía,Campos Molina,Vendedor(a) de piso,24,Coapa,2026-07-24,09:00,15:00,0
T001-060,Lucía,Campos Molina,Vendedor(a) de piso,24,Coapa,2026-07-25,09:00,15:00,0
T001-061,Jorge,Luna Flores,Supervisor(a) de piso,48,Coapa,2026-07-21,12:30,21:00,30
T001-061,Jorge,Luna Flores,Supervisor(a) de piso,48,Coapa,2026-07-22,12:30,21:00,30
T001-061,Jorge,Luna Flores,Supervisor(a) de piso,48,Coapa,2026-07-23,12:30,21:00,30
T001-061,Jorge,Luna Flores,Supervisor(a) de piso,48,Coapa,2026-07-24,12:30,21:00,30
T001-061,Jorge,Luna Flores,Supervisor(a) de piso,48,Coapa,2026-07-25,12:30,21:00,30
T001-061,Jorge,Luna Flores,Supervisor(a) de piso,48,Coapa,2026-07-26,12:30,21:00,30
T001-062,Juana,Olvera Navarro,Vendedor(a) de piso,48,Coapa,2026-07-20,09:00,17:30,30
T001-062,Juana,Olvera Navarro,Vendedor(a) de piso,48,Coapa,2026-07-21,09:00,17:30,30
T001-062,Juana,Olvera Navarro,Vendedor(a) de piso,48,Coapa,2026-07-23,09:00,17:30,30
T001-062,Juana,Olvera Navarro,Vendedor(a) de piso,48,Coapa,2026-07-24,09:00,17:30,30
T001-062,Juana,Olvera Navarro,Vendedor(a) de piso,48,Coapa,2026-07-25,09:00,17:30,30
T001-062,Juana,Olvera Navarro,Vendedor(a) de piso,48,Coapa,2026-07-26,09:00,17:30,30
T001-063,Sofía,Fuentes Téllez,Supervisor(a) de piso,48,Coapa,2026-07-20,12:30,21:00,30
T001-063,Sofía,Fuentes Téllez,Supervisor(a) de piso,48,Coapa,2026-07-21,12:30,21:00,30
T001-063,Sofía,Fuentes Téllez,Supervisor(a) de piso,48,Coapa,2026-07-22,12:30,21:00,30
T001-063,Sofía,Fuentes Téllez,Supervisor(a) de piso,48,Coapa,2026-07-23,12:30,21:00,30
T001-063,Sofía,Fuentes Téllez,Supervisor(a) de piso,48,Coapa,2026-07-24,12:30,21:00,30
T001-063,Sofía,Fuentes Téllez,Supervisor(a) de piso,48,Coapa,2026-07-26,12:30,21:00,30
T001-064,Patricia,Acosta Cárdenas,Supervisor(a) de piso,48,Coapa,2026-07-20,09:00,17:30,30
T001-064,Patricia,Acosta Cárdenas,Supervisor(a) de piso,48,Coapa,2026-07-21,09:00,17:30,30
T001-064,Patricia,Acosta Cárdenas,Supervisor(a) de piso,48,Coapa,2026-07-22,09:00,17:30,30
T001-064,Patricia,Acosta Cárdenas,Supervisor(a) de piso,48,Coapa,2026-07-23,09:00,17:30,30
T001-064,Patricia,Acosta Cárdenas,Supervisor(a) de piso,48,Coapa,2026-07-24,09:00,17:30,30
T001-064,Patricia,Acosta Cárdenas,Supervisor(a) de piso,48,Coapa,2026-07-25,09:00,17:30,30
T001-065,Claudia,Reyes Herrera,Vendedor(a) de piso,48,Coapa,2026-07-21,12:30,21:00,30
T001-065,Claudia,Reyes Herrera,Vendedor(a) de piso,48,Coapa,2026-07-22,12:30,21:00,30
T001-065,Claudia,Reyes Herrera,Vendedor(a) de piso,48,Coapa,2026-07-23,12:30,21:00,30
T001-065,Claudia,Reyes Herrera,Vendedor(a) de piso,48,Coapa,2026-07-24,12:30,21:00,30
T001-065,Claudia,Reyes Herrera,Vendedor(a) de piso,48,Coapa,2026-07-25,12:30,21:00,30
T001-065,Claudia,Reyes Herrera,Vendedor(a) de piso,48,Coapa,2026-07-26,12:30,21:00,30
T001-066,Claudia,García Cabrera,Almacenista,48,Coapa,2026-07-20,09:00,17:30,30
T001-066,Claudia,García Cabrera,Almacenista,48,Coapa,2026-07-21,09:00,17:30,30
T001-066,Claudia,García Cabrera,Almacenista,48,Coapa,2026-07-22,09:00,17:30,30
T001-066,Claudia,García Cabrera,Almacenista,48,Coapa,2026-07-24,09:00,17:30,30
T001-066,Claudia,García Cabrera,Almacenista,48,Coapa,2026-07-25,09:00,17:30,30
T001-066,Claudia,García Cabrera,Almacenista,48,Coapa,2026-07-26,09:00,17:30,30
T001-067,Diana,Jiménez Gómez,Vendedor(a) de piso,48,Coapa,2026-07-20,09:00,17:30,30
T001-067,Diana,Jiménez Gómez,Vendedor(a) de piso,48,Coapa,2026-07-22,09:00,17:30,30
T001-067,Diana,Jiménez Gómez,Vendedor(a) de piso,48,Coapa,2026-07-23,09:00,17:30,30
T001-067,Diana,Jiménez Gómez,Vendedor(a) de piso,48,Coapa,2026-07-24,09:00,17:30,30
T001-067,Diana,Jiménez Gómez,Vendedor(a) de piso,48,Coapa,2026-07-25,09:00,17:30,30
T001-067,Diana,Jiménez Gómez,Vendedor(a) de piso,48,Coapa,2026-07-26,09:00,17:30,30
T001-068,Rodrigo,González Nájera,Cajero(a),48,Coapa,2026-07-20,12:30,21:00,30
T001-068,Rodrigo,González Nájera,Cajero(a),48,Coapa,2026-07-22,12:30,21:00,30
T001-068,Rodrigo,González Nájera,Cajero(a),48,Coapa,2026-07-23,12:30,21:00,30
T001-068,Rodrigo,González Nájera,Cajero(a),48,Coapa,2026-07-24,12:30,21:00,30
T001-068,Rodrigo,González Nájera,Cajero(a),48,Coapa,2026-07-25,12:30,21:00,30
T001-068,Rodrigo,González Nájera,Cajero(a),48,Coapa,2026-07-26,12:30,21:00,30
T001-069,José,Ramos Ramos,Cajero(a),48,Coapa,2026-07-20,12:30,21:00,30
T001-069,José,Ramos Ramos,Cajero(a),48,Coapa,2026-07-21,12:30,21:00,30
T001-069,José,Ramos Ramos,Cajero(a),48,Coapa,2026-07-22,12:30,21:00,30
T001-069,José,Ramos Ramos,Cajero(a),48,Coapa,2026-07-23,12:30,21:00,30
T001-069,José,Ramos Ramos,Cajero(a),48,Coapa,2026-07-24,12:30,21:00,30
T001-069,José,Ramos Ramos,Cajero(a),48,Coapa,2026-07-25,12:30,21:00,30
T001-070,Rosa,Álvarez Solís,Vendedor(a) de piso,24,Coapa,2026-07-20,09:00,15:00,0
T001-070,Rosa,Álvarez Solís,Vendedor(a) de piso,24,Coapa,2026-07-21,09:00,15:00,0
T001-070,Rosa,Álvarez Solís,Vendedor(a) de piso,24,Coapa,2026-07-25,09:00,15:00,0
T001-070,Rosa,Álvarez Solís,Vendedor(a) de piso,24,Coapa,2026-07-26,09:00,15:00,0
T001-071,Juan,Cruz González,Cajero(a),48,Coapa,2026-07-20,09:00,17:30,30
T001-071,Juan,Cruz González,Cajero(a),48,Coapa,2026-07-21,09:00,17:30,30
T001-071,Juan,Cruz González,Cajero(a),48,Coapa,2026-07-22,09:00,17:30,30
T001-071,Juan,Cruz González,Cajero(a),48,Coapa,2026-07-24,09:00,17:30,30
T001-071,Juan,Cruz González,Cajero(a),48,Coapa,2026-07-25,09:00,17:30,30
T001-071,Juan,Cruz González,Cajero(a),48,Coapa,2026-07-26,09:00,17:30,30
T001-072,Héctor,Quintero Pacheco,Vendedor(a) de piso,24,Coapa,2026-07-20,09:00,15:00,0
T001-072,Héctor,Quintero Pacheco,Vendedor(a) de piso,24,Coapa,2026-07-21,09:00,15:00,0
T001-072,Héctor,Quintero Pacheco,Vendedor(a) de piso,24,Coapa,2026-07-22,09:00,15:00,0
T001-072,Héctor,Quintero Pacheco,Vendedor(a) de piso,24,Coapa,2026-07-23,09:00,15:00,0
T001-073,Alejandro,Hernández Álvarez,Vendedor(a) de piso,48,Coapa,2026-07-20,09:00,17:30,30
T001-073,Alejandro,Hernández Álvarez,Vendedor(a) de piso,48,Coapa,2026-07-21,09:00,17:30,30
T001-073,Alejandro,Hernández Álvarez,Vendedor(a) de piso,48,Coapa,2026-07-22,09:00,17:30,30
T001-073,Alejandro,Hernández Álvarez,Vendedor(a) de piso,48,Coapa,2026-07-23,09:00,17:30,30
T001-073,Alejandro,Hernández Álvarez,Vendedor(a) de piso,48,Coapa,2026-07-25,09:00,17:30,30
T001-073,Alejandro,Hernández Álvarez,Vendedor(a) de piso,48,Coapa,2026-07-26,09:00,17:30,30
T001-074,Enrique,Campos González,Almacenista,24,Coapa,2026-07-20,15:00,21:00,0
T001-074,Enrique,Campos González,Almacenista,24,Coapa,2026-07-21,15:00,21:00,0
T001-074,Enrique,Campos González,Almacenista,24,Coapa,2026-07-22,15:00,21:00,0
T001-074,Enrique,Campos González,Almacenista,24,Coapa,2026-07-23,15:00,21:00,0
T001-075,Brenda,Velázquez Ortiz,Vendedor(a) de piso,24,Coapa,2026-07-21,09:00,15:00,0
T001-075,Brenda,Velázquez Ortiz,Vendedor(a) de piso,24,Coapa,2026-07-22,09:00,15:00,0
T001-075,Brenda,Velázquez Ortiz,Vendedor(a) de piso,24,Coapa,2026-07-23,09:00,15:00,0
T001-075,Brenda,Velázquez Ortiz,Vendedor(a) de piso,24,Coapa,2026-07-24,09:00,15:00,0
T001-076,Jimena,Campos Castillo,Cajero(a),24,Coapa,2026-07-20,09:00,15:00,0
T001-076,Jimena,Campos Castillo,Cajero(a),24,Coapa,2026-07-21,09:00,15:00,0
T001-076,Jimena,Campos Castillo,Cajero(a),24,Coapa,2026-07-22,09:00,15:00,0
T001-076,Jimena,Campos Castillo,Cajero(a),24,Coapa,2026-07-23,09:00,15:00,0
T001-077,Valeria,Trejo Acosta,Gerente de tienda,48,Coapa,2026-07-20,09:00,17:30,30
T001-077,Valeria,Trejo Acosta,Gerente de tienda,48,Coapa,2026-07-21,09:00,17:30,30
T001-077,Valeria,Trejo Acosta,Gerente de tienda,48,Coapa,2026-07-23,09:00,17:30,30
T001-077,Valeria,Trejo Acosta,Gerente de tienda,48,Coapa,2026-07-24,09:00,17:30,30
T001-077,Valeria,Trejo Acosta,Gerente de tienda,48,Coapa,2026-07-25,09:00,17:30,30
T001-077,Valeria,Trejo Acosta,Gerente de tienda,48,Coapa,2026-07-26,09:00,17:30,30
T001-078,Fernanda,Lara Romero,Vendedor(a) de piso,24,Coapa,2026-07-20,09:00,15:00,0
T001-078,Fernanda,Lara Romero,Vendedor(a) de piso,24,Coapa,2026-07-24,09:00,15:00,0
T001-078,Fernanda,Lara Romero,Vendedor(a) de piso,24,Coapa,2026-07-25,09:00,15:00,0
T001-078,Fernanda,Lara Romero,Vendedor(a) de piso,24,Coapa,2026-07-26,09:00,15:00,0
T001-079,Alberto,Guzmán Rodríguez,Vendedor(a) de piso,24,Coapa,2026-07-20,15:00,21:00,0
T001-079,Alberto,Guzmán Rodríguez,Vendedor(a) de piso,24,Coapa,2026-07-21,15:00,21:00,0
T001-079,Alberto,Guzmán Rodríguez,Vendedor(a) de piso,24,Coapa,2026-07-25,15:00,21:00,0
T001-079,Alberto,Guzmán Rodríguez,Vendedor(a) de piso,24,Coapa,2026-07-26,15:00,21:00,0
T001-080,Ana,Serrano Ávila,Cajero(a),48,Coapa,2026-07-20,12:30,21:00,30
T001-080,Ana,Serrano Ávila,Cajero(a),48,Coapa,2026-07-21,12:30,21:00,30
T001-080,Ana,Serrano Ávila,Cajero(a),48,Coapa,2026-07-22,12:30,21:00,30
T001-080,Ana,Serrano Ávila,Cajero(a),48,Coapa,2026-07-23,12:30,21:00,30
T001-080,Ana,Serrano Ávila,Cajero(a),48,Coapa,2026-07-24,12:30,21:00,30
T001-080,Ana,Serrano Ávila,Cajero(a),48,Coapa,2026-07-25,12:30,21:00,30
T001-081,Manuel,Salazar Peña,Vendedor(a) de piso,24,Coapa,2026-07-20,09:00,15:00,0
T001-081,Manuel,Salazar Peña,Vendedor(a) de piso,24,Coapa,2026-07-21,09:00,15:00,0
T001-081,Manuel,Salazar Peña,Vendedor(a) de piso,24,Coapa,2026-07-25,09:00,15:00,0
T001-081,Manuel,Salazar Peña,Vendedor(a) de piso,24,Coapa,2026-07-26,09:00,15:00,0
T001-082,Adrián,Pérez Medina,Cajero(a),48,Coapa,2026-07-20,12:30,21:00,30
T001-082,Adrián,Pérez Medina,Cajero(a),48,Coapa,2026-07-22,12:30,21:00,30
T001-082,Adrián,Pérez Medina,Cajero(a),48,Coapa,2026-07-23,12:30,21:00,30
T001-082,Adrián,Pérez Medina,Cajero(a),48,Coapa,2026-07-24,12:30,21:00,30
T001-082,Adrián,Pérez Medina,Cajero(a),48,Coapa,2026-07-25,12:30,21:00,30
T001-082,Adrián,Pérez Medina,Cajero(a),48,Coapa,2026-07-26,12:30,21:00,30
T001-083,Miguel,Navarro Jiménez,Vendedor(a) de piso,48,Coapa,2026-07-20,09:00,17:30,30
T001-083,Miguel,Navarro Jiménez,Vendedor(a) de piso,48,Coapa,2026-07-21,09:00,17:30,30
T001-083,Miguel,Navarro Jiménez,Vendedor(a) de piso,48,Coapa,2026-07-22,09:00,17:30,30
T001-083,Miguel,Navarro Jiménez,Vendedor(a) de piso,48,Coapa,2026-07-24,09:00,17:30,30
T001-083,Miguel,Navarro Jiménez,Vendedor(a) de piso,48,Coapa,2026-07-25,09:00,17:30,30
T001-083,Miguel,Navarro Jiménez,Vendedor(a) de piso,48,Coapa,2026-07-26,09:00,17:30,30
T001-084,Lucía,Romero Contreras,Asesor(a) de crédito,48,Coapa,2026-07-21,12:30,21:00,30
T001-084,Lucía,Romero Contreras,Asesor(a) de crédito,48,Coapa,2026-07-22,12:30,21:00,30
T001-084,Lucía,Romero Contreras,Asesor(a) de crédito,48,Coapa,2026-07-23,12:30,21:00,30
T001-084,Lucía,Romero Contreras,Asesor(a) de crédito,48,Coapa,2026-07-24,12:30,21:00,30
T001-084,Lucía,Romero Contreras,Asesor(a) de crédito,48,Coapa,2026-07-25,12:30,21:00,30
T001-084,Lucía,Romero Contreras,Asesor(a) de crédito,48,Coapa,2026-07-26,12:30,21:00,30
T001-085,Héctor,Castillo Téllez,Almacenista,48,Coapa,2026-07-20,12:30,21:00,30
T001-085,Héctor,Castillo Téllez,Almacenista,48,Coapa,2026-07-21,12:30,21:00,30
T001-085,Héctor,Castillo Téllez,Almacenista,48,Coapa,2026-07-23,12:30,21:00,30
T001-085,Héctor,Castillo Téllez,Almacenista,48,Coapa,2026-07-24,12:30,21:00,30
T001-085,Héctor,Castillo Téllez,Almacenista,48,Coapa,2026-07-25,12:30,21:00,30
T001-085,Héctor,Castillo Téllez,Almacenista,48,Coapa,2026-07-26,12:30,21:00,30
T001-086,Beatriz,Escobar Padilla,Supervisor(a) de piso,48,Coapa,2026-07-20,12:30,21:00,30
T001-086,Beatriz,Escobar Padilla,Supervisor(a) de piso,48,Coapa,2026-07-21,12:30,21:00,30
T001-086,Beatriz,Escobar Padilla,Supervisor(a) de piso,48,Coapa,2026-07-23,12:30,21:00,30
T001-086,Beatriz,Escobar Padilla,Supervisor(a) de piso,48,Coapa,2026-07-24,12:30,21:00,30
T001-086,Beatriz,Escobar Padilla,Supervisor(a) de piso,48,Coapa,2026-07-25,12:30,21:00,30
T001-086,Beatriz,Escobar Padilla,Supervisor(a) de piso,48,Coapa,2026-07-26,12:30,21:00,30
T001-087,Alejandra,Molina Cruz,Asesor(a) de crédito,48,Coapa,2026-07-20,09:00,17:30,30
T001-087,Alejandra,Molina Cruz,Asesor(a) de crédito,48,Coapa,2026-07-21,09:00,17:30,30
T001-087,Alejandra,Molina Cruz,Asesor(a) de crédito,48,Coapa,2026-07-22,09:00,17:30,30
T001-087,Alejandra,Molina Cruz,Asesor(a) de crédito,48,Coapa,2026-07-23,09:00,17:30,30
T001-087,Alejandra,Molina Cruz,Asesor(a) de crédito,48,Coapa,2026-07-24,09:00,17:30,30
T001-087,Alejandra,Molina Cruz,Asesor(a) de crédito,48,Coapa,2026-07-25,09:00,17:30,30
T001-088,Fernanda,Núñez García,Vendedor(a) de piso,48,Coapa,2026-07-20,09:00,17:30,30
T001-088,Fernanda,Núñez García,Vendedor(a) de piso,48,Coapa,2026-07-21,09:00,17:30,30
T001-088,Fernanda,Núñez García,Vendedor(a) de piso,48,Coapa,2026-07-23,09:00,17:30,30
T001-088,Fernanda,Núñez García,Vendedor(a) de piso,48,Coapa,2026-07-24,09:00,17:30,30
T001-088,Fernanda,Núñez García,Vendedor(a) de piso,48,Coapa,2026-07-25,09:00,17:30,30
T001-088,Fernanda,Núñez García,Vendedor(a) de piso,48,Coapa,2026-07-26,09:00,17:30,30
T001-089,Karla,Domínguez Vázquez,Vendedor(a) de piso,48,Coapa,2026-07-20,12:30,21:00,30
T001-089,Karla,Domínguez Vázquez,Vendedor(a) de piso,48,Coapa,2026-07-21,12:30,21:00,30
T001-089,Karla,Domínguez Vázquez,Vendedor(a) de piso,48,Coapa,2026-07-23,12:30,21:00,30
T001-089,Karla,Domínguez Vázquez,Vendedor(a) de piso,48,Coapa,2026-07-24,12:30,21:00,30
T001-089,Karla,Domínguez Vázquez,Vendedor(a) de piso,48,Coapa,2026-07-25,12:30,21:00,30
T001-089,Karla,Domínguez Vázquez,Vendedor(a) de piso,48,Coapa,2026-07-26,12:30,21:00,30
T001-090,Cristian,Chávez Guerrero,Asesor(a) de crédito,24,Coapa,2026-07-21,09:00,15:00,0
T001-090,Cristian,Chávez Guerrero,Asesor(a) de crédito,24,Coapa,2026-07-22,09:00,15:00,0
T001-090,Cristian,Chávez Guerrero,Asesor(a) de crédito,24,Coapa,2026-07-23,09:00,15:00,0
T001-090,Cristian,Chávez Guerrero,Asesor(a) de crédito,24,Coapa,2026-07-24,09:00,15:00,0
T002-001,Óscar,Fuentes Pérez,Vendedor(a) de piso,48,Monterrey Centro,2026-07-21,12:30,21:00,30
T002-001,Óscar,Fuentes Pérez,Vendedor(a) de piso,48,Monterrey Centro,2026-07-22,12:30,21:00,30
T002-001,Óscar,Fuentes Pérez,Vendedor(a) de piso,48,Monterrey Centro,2026-07-23,12:30,21:00,30
T002-001,Óscar,Fuentes Pérez,Vendedor(a) de piso,48,Monterrey Centro,2026-07-24,12:30,21:00,30
T002-001,Óscar,Fuentes Pérez,Vendedor(a) de piso,48,Monterrey Centro,2026-07-25,12:30,21:00,30
T002-001,Óscar,Fuentes Pérez,Vendedor(a) de piso,48,Monterrey Centro,2026-07-26,12:30,21:00,30
T002-002,Patricia,Torres Rodríguez,Vendedor(a) de piso,24,Monterrey Centro,2026-07-22,09:00,15:00,0
T002-002,Patricia,Torres Rodríguez,Vendedor(a) de piso,24,Monterrey Centro,2026-07-23,09:00,15:00,0
T002-002,Patricia,Torres Rodríguez,Vendedor(a) de piso,24,Monterrey Centro,2026-07-24,09:00,15:00,0
T002-002,Patricia,Torres Rodríguez,Vendedor(a) de piso,24,Monterrey Centro,2026-07-25,09:00,15:00,0
T002-003,Fernando,Campos Méndez,Vendedor(a) de piso,48,Monterrey Centro,2026-07-20,12:30,21:00,30
T002-003,Fernando,Campos Méndez,Vendedor(a) de piso,48,Monterrey Centro,2026-07-21,12:30,21:00,30
T002-003,Fernando,Campos Méndez,Vendedor(a) de piso,48,Monterrey Centro,2026-07-22,12:30,21:00,30
T002-003,Fernando,Campos Méndez,Vendedor(a) de piso,48,Monterrey Centro,2026-07-23,12:30,21:00,30
T002-003,Fernando,Campos Méndez,Vendedor(a) de piso,48,Monterrey Centro,2026-07-24,12:30,21:00,30
T002-003,Fernando,Campos Méndez,Vendedor(a) de piso,48,Monterrey Centro,2026-07-25,12:30,21:00,30
T002-004,Carmen,Martínez Guzmán,Cajero(a),48,Monterrey Centro,2026-07-20,12:30,21:00,30
T002-004,Carmen,Martínez Guzmán,Cajero(a),48,Monterrey Centro,2026-07-21,12:30,21:00,30
T002-004,Carmen,Martínez Guzmán,Cajero(a),48,Monterrey Centro,2026-07-22,12:30,21:00,30
T002-004,Carmen,Martínez Guzmán,Cajero(a),48,Monterrey Centro,2026-07-23,12:30,21:00,30
T002-004,Carmen,Martínez Guzmán,Cajero(a),48,Monterrey Centro,2026-07-25,12:30,21:00,30
T002-004,Carmen,Martínez Guzmán,Cajero(a),48,Monterrey Centro,2026-07-26,12:30,21:00,30
T002-005,Valeria,Cruz Ramos,Vendedor(a) de piso,48,Monterrey Centro,2026-07-20,12:30,21:00,30
T002-005,Valeria,Cruz Ramos,Vendedor(a) de piso,48,Monterrey Centro,2026-07-21,12:30,21:00,30
T002-005,Valeria,Cruz Ramos,Vendedor(a) de piso,48,Monterrey Centro,2026-07-22,12:30,21:00,30
T002-005,Valeria,Cruz Ramos,Vendedor(a) de piso,48,Monterrey Centro,2026-07-23,12:30,21:00,30
T002-005,Valeria,Cruz Ramos,Vendedor(a) de piso,48,Monterrey Centro,2026-07-24,12:30,21:00,30
T002-005,Valeria,Cruz Ramos,Vendedor(a) de piso,48,Monterrey Centro,2026-07-25,12:30,21:00,30
T002-006,Ricardo,Díaz Rodríguez,Almacenista,48,Monterrey Centro,2026-07-20,12:30,21:00,30
T002-006,Ricardo,Díaz Rodríguez,Almacenista,48,Monterrey Centro,2026-07-21,12:30,21:00,30
T002-006,Ricardo,Díaz Rodríguez,Almacenista,48,Monterrey Centro,2026-07-22,12:30,21:00,30
T002-006,Ricardo,Díaz Rodríguez,Almacenista,48,Monterrey Centro,2026-07-23,12:30,21:00,30
T002-006,Ricardo,Díaz Rodríguez,Almacenista,48,Monterrey Centro,2026-07-25,12:30,21:00,30
T002-006,Ricardo,Díaz Rodríguez,Almacenista,48,Monterrey Centro,2026-07-26,12:30,21:00,30
T002-007,Claudia,Cruz Moreno,Vendedor(a) de piso,48,Monterrey Centro,2026-07-21,09:00,17:30,30
T002-007,Claudia,Cruz Moreno,Vendedor(a) de piso,48,Monterrey Centro,2026-07-22,09:00,17:30,30
T002-007,Claudia,Cruz Moreno,Vendedor(a) de piso,48,Monterrey Centro,2026-07-23,09:00,17:30,30
